CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
860210510,860210510 AGRUPAMIENTO Nro. 8663 - ESC Nro.  1147,COPO,Santiago del Estero,11/05/17,-26.05118333,-63.66825000,Completada,Internet Satelital + TV Digital Satelital + EduTac
460008800,460008800 ESC.Nro. 55 JOSE SANTIAGO PIOLI,CAPITAL,La Rioja,11/05/17,-29.20151800,-66.02042600,Completada,Internet Satelital + TV Digital Satelital + EduTac
180118700,180118700 ESCUELA Nro. 775 DR.RENE FAVALORO - SANTO TOME,SANTO TOME,Corrientes,12/05/17,-28.31584220,-56.52938440,Completada,Internet Satelital + TV Digital Satelital + EduTac
860146906,860146906 AGRUPAMIENTO 86031 ESC. Nro.  113,JIMENEZ,Santiago del Estero,12/05/17,-26.75470000,-64.42447000,Completada,Internet Satelital + TV Digital Satelital + EduTac
860210502,860210502 AGRUPAMIENTO Nro. 86063 - ESC Nro.  1177,COPO,Santiago del Estero,12/05/17,-26.10461667,-63.63966667,Completada,Internet Satelital + TV Digital Satelital + EduTac
660024600,660024600 ESC. PRIMARIA Nro.  4342,San Martín,Salta,12/05/17,-22.20101667,-63.06717778,Completada,Internet Satelital + TV Digital Satelital + EduTa
100013001,100013001 ESCUELA Nro.  114,SANTA MARIA,Catamarca,15/05/17,-26.69479000,-66.04272000,Completada,Internet Satelital + TV Digital Satelital + EduTac
"660047801,""660047801 AULA ANEXA """"MARIA DEL ROSARIO DE SAN NICOLAS"""""",RIVADAVIA,Salta,16/05/17,-24.13345000,-62.81093000,Completada,Internet Satelital + TV Digital Satelital + EduTac"
660053202,660053202 ESC. Nro.  350 - SAN JOSÉ DE CHASQUIVIL,RIVADAVIA,Salta,16/05/17,-23.81756100,-66.23448100,Completada,Internet Satelital + TV Digital Satelital + EduTa
660049400,660049400 CABILDO ABIERTO DEL 22 DE MAYO DE 181 EX Nro.  468,RIVADAVIA,Salta,17/05/17,-24.05585000,-63.24178333,Completada,Internet Satelital + TV Digital Satelital + EduTac
660073800,660073800 SAN PEDRO APOSTOL - EX Nro. 78,SANTA VICTORIA,Salta,17/05/17,-22.30340389,-64.98355327,Completada,Internet Satelital + TV Digital Satelital + EduTac
220111100,220111100-E.E.P. Nro. 604 -SANTIAGO AMBROSIO GOMEZ-,GENERAL GUEMES,Chaco,17/05/17,-25.78876900,-60.91652500,Completada,Internet Satelital + TV Digital Satelital + EduTac
660048900,660048900-MARTIN MIGUEL DE GUEMES EX Nro.  825,RIVADAVIA,Salta,17/05/17,-23.76752000,-63.07346000,Completada,Internet Satelital + TV Digital Satelital + EduTac
220020100,220020100 E.E.P. Nro.  903,GENERAL GUEMES,Chaco,18/05/17,-25.57850000,-60.52480000,Completada,Internet Satelital + TV Digital Satelital + EduTac
100080907,100080907-ESCUELA Nro.  20 JOSE M.FIGUEROA CACERES,ANCASTI,Catamarca,18/05/17,-28.78483700,-65.52137000,Completada,Internet Satelital + TV Digital Satelital + EduTac
380092502,380092502 - ESCUELA RURAL N 1 - NORMENTA,LEDESMA,Jujuy,19/05/17,-23.86202000,-65.09176000,Completada,Internet Satelital + TV Digital Satelital + EduTac
660048800,660048800 ESC. Nro.  219,RIVADAVIA,Salta,19/05/17,-24.02732000,-63.34879000,Completada,Internet Satelital + TV Digital Satelital + EduTac
220229500,220229500-INSTITUTO DE EDUCACION SUPERIOR - CHARADAI,ALMIRANTE BROWN,Chaco,19/05/17,-27.65590000,-59.85990000,Completada,Internet Satelital + TV Digital Satelital + EduTac
